subscription_id,user_id,payment_date,amount,subscription_type,payment_status
S000519,U000364,2025-05-26,34.46,Monthly,Success
S000520,U000364,2025-06-25,36.67,Monthly,Success
S000521,U000365,2025-12-03,33.44,Monthly,Success
S000522,U000367,2025-12-17,121.26,Annual,Success
S000523,U000369,2024-08-09,967.23,Annual,Success
S000524,U000372,2024-01-28,953.05,Annual,Success
S000525,U000373,2024-04-29,11.41,Monthly,Success
S000526,U000373,2024-05-30,11.49,Monthly,Success
S000527,U000373,2024-06-28,11.95,Monthly,Success
S000528,U000373,2024-07-29,12.52,Monthly,Success
S000529,U000373,2024-08-26,11.99,Monthly,Success
S000530,U000374,2025-07-17,34.79,Monthly,Success
S000531,U000374,2025-08-18,35.18,Monthly,Success
S000532,U000374,2025-09-16,34.61,Monthly,Success
S000533,U000374,2025-10-15,35.09,Monthly,Success
S000534,U000375,2024-04-04,34.84,Monthly,Success
S000535,U000376,2024-11-22,352.07,Annual,Success
S000536,U000376,2025-11-24,365.67,Annual,Success
S000537,U000379,2025-09-28,1011.44,Annual,Success
S000538,U000380,2024-10-25,995.94,Annual,Success
S000539,U000381,2024-05-26,11.42,Monthly,Success
S000540,U000381,2024-06-25,12.43,Monthly,Success
S000541,U000381,2024-07-24,12.26,Monthly,Success
S000542,U000381,2024-08-24,12.6,Monthly,Success
S000543,U000381,2024-09-23,11.44,Monthly,Success
S000544,U000381,2024-10-23,11.59,Monthly,Success
S000545,U000384,2025-10-31,33.64,Monthly,Success
S000546,U000387,2024-10-22,12.31,Monthly,Success
S000547,U000387,2024-11-21,11.89,Monthly,Success
S000548,U000387,2024-12-21,11.52,Monthly,Success
S000549,U000387,2025-01-19,12.45,Monthly,Success
S000550,U000387,2025-02-19,11.75,Monthly,Success
S000551,U000387,2025-03-21,11.73,Monthly,Success
S000552,U000387,2025-04-20,12.32,Monthly,Success
S000553,U000387,2025-05-19,12.29,Monthly,Success
S000554,U000389,2025-08-29,1013.68,Annual,Success
S000555,U000392,2025-01-29,121.62,Annual,Success
S000556,U000393,2024-12-30,12.12,Monthly,Failed
S000557,U000393,2025-01-28,12.48,Monthly,Success
S000558,U000393,2025-02-27,11.57,Monthly,Success
S000559,U000397,2025-10-26,970.91,Annual,Success
S000560,U000399,2025-08-26,1034.26,Annual,Success
S000561,U000400,2025-08-29,11.56,Monthly,Success
S000562,U000400,2025-09-28,11.99,Monthly,Success
S000563,U000400,2025-10-27,11.47,Monthly,Success
S000564,U000400,2025-11-26,12.27,Monthly,Success
S000565,U000407,2025-01-12,353.62,Annual,Success
S000566,U000408,2024-01-17,11.89,Monthly,Success
S000567,U000408,2024-02-16,11.65,Monthly,Success
S000568,U000408,2024-03-17,11.69,Monthly,Success
S000569,U000410,2024-05-01,115.99,Annual,Success
S000570,U000411,2024-11-20,36.33,Monthly,Success
S000571,U000411,2024-12-20,35.11,Monthly,Success
S000572,U000411,2025-01-20,34.54,Monthly,Success
S000573,U000411,2025-02-18,35.21,Monthly,Success
S000574,U000411,2025-03-19,34.66,Monthly,Success
S000575,U000411,2025-04-20,34.81,Monthly,Success
S000576,U000413,2025-12-10,342.8,Annual,Success
S000577,U000414,2025-05-13,12.32,Monthly,Success
S000578,U000414,2025-06-14,11.44,Monthly,Success
S000579,U000414,2025-07-12,11.9,Monthly,Success
S000580,U000415,2025-06-23,969.54,Annual,Success
S000581,U000417,2024-10-31,974.95,Annual,Success
S000582,U000418,2024-11-29,355.14,Annual,Success
S000583,U000418,2025-11-27,334.69,Annual,Success
S000584,U000419,2025-07-12,12.22,Monthly,Success
S000585,U000419,2025-08-10,12.57,Monthly,Success
S000586,U000419,2025-09-09,12.59,Monthly,Success
S000587,U000419,2025-10-09,12.35,Monthly,Success
S000588,U000422,2025-09-19,1017.82,Annual,Success
S000589,U000427,2025-02-16,36.36,Monthly,Success
S000590,U000427,2025-03-19,36.51,Monthly,Success
S000591,U000427,2025-04-19,35.8,Monthly,Success
S000592,U000427,2025-05-17,33.53,Monthly,Success
S000593,U000427,2025-06-16,34.24,Monthly,Success
S000594,U000427,2025-07-18,33.26,Monthly,Success
S000595,U000427,2025-08-16,34.48,Monthly,Success
S000596,U000427,2025-09-16,36.68,Monthly,Success
S000597,U000427,2025-10-16,35.87,Monthly,Success
S000598,U000427,2025-11-13,34.39,Monthly,Success
S000599,U000428,2025-11-06,117.94,Annual,Success
S000600,U000429,2024-12-13,12.46,Monthly,Success
S000601,U000429,2025-01-14,12.47,Monthly,Success
S000602,U000429,2025-02-11,11.95,Monthly,Failed
S000603,U000429,2025-03-13,11.46,Monthly,Success
S000604,U000429,2025-04-13,11.72,Monthly,Success
S000605,U000429,2025-05-13,11.77,Monthly,Success
S000606,U000431,2024-06-19,12.11,Monthly,Success
S000607,U000431,2024-07-18,12.24,Monthly,Success
S000608,U000431,2024-08-19,12.41,Monthly,Success
S000609,U000431,2024-09-17,12.58,Monthly,Success
S000610,U000431,2024-10-16,12.56,Monthly,Success
S000611,U000431,2024-11-15,12.37,Monthly,Success
S000612,U000431,2024-12-15,12.17,Monthly,Success
S000613,U000431,2025-01-16,11.96,Monthly,Success
S000614,U000431,2025-02-13,11.49,Monthly,Success
S000615,U000431,2025-03-16,11.91,Monthly,Success
S000616,U000431,2025-04-15,12.42,Monthly,Success
S000617,U000431,2025-05-14,11.51,Monthly,Success
S000618,U000431,2025-06-15,12.38,Monthly,Success
S000619,U000431,2025-07-15,12.29,Monthly,Success
S000620,U000432,2025-08-31,12.4,Monthly,Success
S000621,U000432,2025-09-30,12.15,Monthly,Success
S000622,U000436,2025-07-29,99.64,Monthly,Success
S000623,U000436,2025-08-27,96.26,Monthly,Success
S000624,U000436,2025-09-26,95.76,Monthly,Success
S000625,U000436,2025-10-27,99.82,Monthly,Success
S000626,U000437,2024-04-07,353.51,Annual,Success
S000627,U000438,2025-10-06,964.01,Annual,Success
S000628,U000440,2024-04-14,36.11,Monthly,Success
S000629,U000440,2024-05-15,33.72,Monthly,Success
S000630,U000440,2024-06-14,36.1,Monthly,Success
S000631,U000440,2024-07-13,36.19,Monthly,Success
S000632,U000440,2024-08-13,35.57,Monthly,Success
S000633,U000440,2024-09-11,36.3,Monthly,Success
S000634,U000441,2024-04-19,12.54,Monthly,Success
S000635,U000441,2024-05-19,12.05,Monthly,Success
S000636,U000441,2024-06-17,12.3,Monthly,Success
S000637,U000442,2025-12-27,12.47,Monthly,Success
S000638,U000444,2024-12-28,34.66,Monthly,Success
S000639,U000444,2025-01-29,35.13,Monthly,Success
S000640,U000444,2025-02-27,33.36,Monthly,Success
S000641,U000444,2025-03-29,36.56,Monthly,Success
S000642,U000444,2025-04-29,36.0,Monthly,Success
S000643,U000444,2025-05-27,35.23,Monthly,Success
S000644,U000444,2025-06-26,34.66,Monthly,Success
S000645,U000444,2025-07-28,33.32,Monthly,Success
S000646,U000444,2025-08-27,36.05,Monthly,Success
S000647,U000445,2025-09-29,951.59,Annual,Success
S000648,U000448,2025-08-28,12.55,Monthly,Success
S000649,U000449,2025-01-01,973.02,Annual,Success
S000650,U000450,2024-04-17,12.0,Monthly,Success
S000651,U000450,2024-05-17,11.56,Monthly,Success
S000652,U000450,2024-06-16,12.3,Monthly,Success
S000653,U000454,2025-11-15,34.37,Monthly,Failed
S000654,U000455,2024-05-18,11.71,Monthly,Success
S000655,U000455,2024-06-18,11.65,Monthly,Success
S000656,U000455,2024-07-17,11.65,Monthly,Success
S000657,U000455,2024-08-17,12.19,Monthly,Success
S000658,U000456,2025-03-24,11.54,Monthly,Success
S000659,U000456,2025-04-22,12.12,Monthly,Success
S000660,U000456,2025-05-22,11.48,Monthly,Success
S000661,U000456,2025-06-23,12.39,Monthly,Success
S000662,U000456,2025-07-22,12.45,Monthly,Success
S000663,U000456,2025-08-21,11.96,Monthly,Success
S000664,U000456,2025-09-21,12.57,Monthly,Success
S000665,U000456,2025-10-19,12.51,Monthly,Success
S000666,U000458,2025-03-10,948.36,Annual,Success
S000667,U000460,2024-05-28,1024.83,Annual,Success
S000668,U000461,2024-05-25,11.75,Monthly,Success
S000669,U000461,2024-06-23,12.41,Monthly,Success
S000670,U000461,2024-07-24,11.79,Monthly,Success
S000671,U000461,2024-08-22,12.28,Monthly,Success
S000672,U000461,2024-09-22,12.53,Monthly,Success
S000673,U000461,2024-10-20,11.55,Monthly,Success
S000674,U000461,2024-11-21,12.02,Monthly,Success
S000675,U000461,2024-12-20,11.4,Monthly,Success
S000676,U000461,2025-01-19,12.24,Monthly,Success
S000677,U000461,2025-02-19,11.59,Monthly,Success
S000678,U000461,2025-03-20,11.93,Monthly,Success
S000679,U000461,2025-04-19,12.23,Monthly,Success
S000680,U000462,2025-06-30,361.96,Annual,Success
S000681,U000463,2025-08-22,116.77,Annual,Success
S000682,U000465,2025-12-19,365.5,Annual,Success
S000683,U000467,2024-10-24,34.18,Monthly,Success
S000684,U000467,2024-11-23,33.27,Monthly,Success
S000685,U000467,2024-12-25,33.87,Monthly,Success
S000686,U000467,2025-01-24,34.4,Monthly,Success
S000687,U000467,2025-02-22,33.73,Monthly,Success
S000688,U000468,2025-10-29,1025.33,Annual,Success
S000689,U000471,2024-01-19,12.09,Monthly,Success
S000690,U000471,2024-02-17,12.0,Monthly,Success
S000691,U000472,2025-12-19,12.19,Monthly,Success
S000692,U000473,2024-02-29,12.46,Monthly,Success
S000693,U000473,2024-03-31,11.55,Monthly,Success
S000694,U000474,2025-11-08,11.72,Monthly,Success
S000695,U000475,2025-04-16,35.12,Monthly,Failed
S000696,U000475,2025-05-16,36.71,Monthly,Success
S000697,U000475,2025-06-13,34.27,Monthly,Success
S000698,U000475,2025-07-14,35.71,Monthly,Success
S000699,U000479,2025-12-21,367.45,Annual,Success
S000700,U000481,2025-06-17,12.14,Monthly,Success
S000701,U000481,2025-07-18,11.65,Monthly,Success
S000702,U000481,2025-08-16,12.04,Monthly,Success
S000703,U000481,2025-09-15,11.46,Monthly,Success
S000704,U000482,2025-07-26,11.58,Monthly,Success
S000705,U000482,2025-08-26,12.22,Monthly,Success
S000706,U000483,2025-02-27,123.5,Annual,Success
S000707,U000485,2025-05-24,352.33,Annual,Failed
S000708,U000486,2025-11-16,350.12,Annual,Success
S000709,U000487,2024-03-03,101.67,Monthly,Success
S000710,U000487,2024-04-01,94.6,Monthly,Success
S000711,U000487,2024-05-03,96.58,Monthly,Success
S000712,U000487,2024-05-31,97.39,Monthly,Success
S000713,U000487,2024-07-01,103.54,Monthly,Refunded
S000714,U000487,2024-07-30,94.32,Monthly,Failed
S000715,U000487,2024-08-31,98.78,Monthly,Success
S000716,U000487,2024-09-30,100.4,Monthly,Refunded
S000717,U000487,2024-10-28,99.63,Monthly,Success
S000718,U000487,2024-11-29,101.42,Monthly,Success
S000719,U000487,2024-12-29,97.35,Monthly,Success
S000720,U000487,2025-01-26,99.34,Monthly,Success
S000721,U000487,2025-02-26,99.51,Monthly,Success
S000722,U000487,2025-03-27,96.91,Monthly,Success
S000723,U000487,2025-04-26,101.36,Monthly,Success
S000724,U000488,2024-10-20,36.4,Monthly,Failed
S000725,U000488,2024-11-19,34.91,Monthly,Success
S000726,U000488,2024-12-19,36.48,Monthly,Success
S000727,U000489,2025-12-08,11.69,Monthly,Success
S000728,U000490,2025-11-13,1034.09,Annual,Success
S000729,U000491,2025-02-26,12.48,Monthly,Success
S000730,U000491,2025-03-30,12.19,Monthly,Success
S000731,U000493,2024-10-19,100.18,Monthly,Success
S000732,U000493,2024-11-18,98.02,Monthly,Success
S000733,U000493,2024-12-18,99.41,Monthly,Success
S000734,U000493,2025-01-17,98.67,Monthly,Success
S000735,U000493,2025-02-14,99.63,Monthly,Success
S000736,U000493,2025-03-18,100.79,Monthly,Success
S000737,U000493,2025-04-17,97.21,Monthly,Success
S000738,U000493,2025-05-17,94.41,Monthly,Failed
S000739,U000493,2025-06-16,95.4,Monthly,Success
S000740,U000493,2025-07-15,98.42,Monthly,Success
S000741,U000493,2025-08-13,95.67,Monthly,Failed
S000742,U000494,2024-08-01,355.95,Annual,Success
S000743,U000495,2025-03-06,116.69,Annual,Success
S000744,U000496,2024-12-15,352.85,Annual,Success
S000745,U000497,2025-05-20,102.12,Monthly,Success
S000746,U000497,2025-06-19,98.01,Monthly,Success
S000747,U000497,2025-07-18,100.55,Monthly,Success
S000748,U000498,2024-04-13,985.94,Annual,Success
S000749,U000499,2025-12-19,976.79,Annual,Success
S000750,U000504,2025-09-29,103.15,Monthly,Success
S000751,U000507,2025-11-19,11.6,Monthly,Success
S000752,U000508,2025-10-08,350.9,Annual,Success
S000753,U000513,2025-11-28,355.46,Annual,Success
S000754,U000514,2025-10-26,36.0,Monthly,Success
S000755,U000514,2025-11-26,35.14,Monthly,Success
S000756,U000515,2024-03-04,11.72,Monthly,Success
S000757,U000515,2024-04-02,11.48,Monthly,Success
S000758,U000515,2024-05-03,12.02,Monthly,Success
S000759,U000515,2024-05-31,11.44,Monthly,Success
S000760,U000515,2024-07-01,12.31,Monthly,Success
S000761,U000516,2024-02-07,33.48,Monthly,Success
S000762,U000516,2024-03-07,36.71,Monthly,Success
S000763,U000516,2024-04-06,34.83,Monthly,Success
S000764,U000516,2024-05-07,33.7,Monthly,Success
S000765,U000516,2024-06-05,34.13,Monthly,Success
S000766,U000516,2024-07-06,36.06,Monthly,Success
S000767,U000516,2024-08-06,35.23,Monthly,Success
S000768,U000516,2024-09-05,34.09,Monthly,Success
S000769,U000518,2025-09-27,366.68,Annual,Success
S000770,U000521,2025-05-28,11.87,Monthly,Success
S000771,U000521,2025-06-26,11.98,Monthly,Success
S000772,U000521,2025-07-26,11.7,Monthly,Success
S000773,U000521,2025-08-24,12.56,Monthly,Success
S000774,U000521,2025-09-23,11.72,Monthly,Success
S000775,U000521,2025-10-24,11.46,Monthly,Success
S000776,U000521,2025-11-24,11.63,Monthly,Success
S000777,U000524,2025-10-19,117.52,Annual,Success
S000778,U000525,2025-10-12,12.6,Monthly,Success
S000779,U000527,2025-01-29,12.44,Monthly,Failed
S000780,U000527,2025-03-02,12.02,Monthly,Success
S000781,U000527,2025-03-30,12.38,Monthly,Success
S000782,U000527,2025-05-01,11.91,Monthly,Success
S000783,U000528,2024-10-16,11.67,Monthly,Success
S000784,U000528,2024-11-15,11.78,Monthly,Success
S000785,U000529,2024-03-16,114.6,Annual,Success
S000786,U000529,2025-03-15,116.27,Annual,Failed
S000787,U000530,2025-10-24,35.17,Monthly,Success
S000788,U000530,2025-11-23,36.04,Monthly,Success
S000789,U000532,2025-12-31,11.73,Monthly,Success
S000790,U000533,2025-12-31,954.59,Annual,Success
S000791,U000534,2025-05-06,117.14,Annual,Success
S000792,U000535,2025-09-08,354.42,Annual,Success
S000793,U000538,2024-09-22,34.28,Monthly,Success
S000794,U000538,2024-10-23,35.4,Monthly,Success
S000795,U000538,2024-11-22,36.05,Monthly,Success
S000796,U000538,2024-12-23,34.16,Monthly,Success
S000797,U000538,2025-01-22,36.68,Monthly,Success
S000798,U000538,2025-02-19,34.91,Monthly,Success
S000799,U000538,2025-03-23,34.48,Monthly,Failed
S000800,U000539,2025-02-24,35.71,Monthly,Success
S000801,U000539,2025-03-26,34.58,Monthly,Success
S000802,U000539,2025-04-23,36.18,Monthly,Success
S000803,U000539,2025-05-23,36.71,Monthly,Success
S000804,U000539,2025-06-22,35.51,Monthly,Success
S000805,U000539,2025-07-24,33.86,Monthly,Success
S000806,U000539,2025-08-23,34.38,Monthly,Success
S000807,U000539,2025-09-21,35.99,Monthly,Success
S000808,U000539,2025-10-21,35.41,Monthly,Success
S000809,U000541,2025-12-11,36.47,Monthly,Success
S000810,U000543,2024-09-06,12.56,Monthly,Success
S000811,U000543,2024-10-06,11.41,Monthly,Success
S000812,U000543,2024-11-05,11.91,Monthly,Success
S000813,U000543,2024-12-06,11.73,Monthly,Success
S000814,U000544,2025-07-13,35.3,Monthly,Success
S000815,U000544,2025-08-11,34.41,Monthly,Success
S000816,U000544,2025-09-09,34.28,Monthly,Success
S000817,U000544,2025-10-11,34.49,Monthly,Failed
S000818,U000544,2025-11-10,35.15,Monthly,Success
S000819,U000545,2025-06-10,339.5,Annual,Success
S000820,U000546,2024-12-22,356.84,Annual,Failed
S000821,U000546,2025-12-24,347.48,Annual,Success
S000822,U000547,2024-05-22,334.04,Annual,Success
S000823,U000549,2025-04-12,34.68,Monthly,Success
S000824,U000549,2025-05-11,34.93,Monthly,Success
S000825,U000549,2025-06-11,36.15,Monthly,Success
S000826,U000549,2025-07-09,34.36,Monthly,Success
S000827,U000553,2025-05-04,340.58,Annual,Success
S000828,U000554,2025-05-07,11.69,Monthly,Success
S000829,U000554,2025-06-05,12.57,Monthly,Success
S000830,U000554,2025-07-04,11.58,Monthly,Success
S000831,U000555,2025-11-01,35.54,Monthly,Success
S000832,U000556,2025-01-23,34.33,Monthly,Success
S000833,U000556,2025-02-22,36.13,Monthly,Success
S000834,U000556,2025-03-23,33.62,Monthly,Success
S000835,U000558,2024-02-09,12.46,Monthly,Success
S000836,U000558,2024-03-10,11.48,Monthly,Success
S000837,U000558,2024-04-10,11.93,Monthly,Success
S000838,U000558,2024-05-09,12.09,Monthly,Success
S000839,U000558,2024-06-08,11.57,Monthly,Success
S000840,U000558,2024-07-09,12.5,Monthly,Success
S000841,U000558,2024-08-09,12.33,Monthly,Success
S000842,U000558,2024-09-07,12.35,Monthly,Success
S000843,U000558,2024-10-08,12.37,Monthly,Success
S000844,U000560,2025-06-12,11.77,Monthly,Success
S000845,U000561,2025-08-01,363.13,Annual,Success
S000846,U000562,2024-08-23,11.76,Monthly,Success
S000847,U000562,2024-09-23,12.35,Monthly,Success
S000848,U000562,2024-10-23,11.64,Monthly,Success
S000849,U000562,2024-11-23,11.89,Monthly,Success
S000850,U000562,2024-12-22,11.83,Monthly,Success
S000851,U000562,2025-01-20,11.76,Monthly,Success
S000852,U000562,2025-02-21,12.37,Monthly,Success
S000853,U000562,2025-03-21,11.81,Monthly,Failed
S000854,U000562,2025-04-22,12.55,Monthly,Success
S000855,U000562,2025-05-22,11.87,Monthly,Success
S000856,U000563,2024-06-12,12.45,Monthly,Success
S000857,U000563,2024-07-13,11.42,Monthly,Success
S000858,U000564,2024-01-24,357.21,Annual,Success
S000859,U000564,2025-01-24,349.21,Annual,Success
S000860,U000566,2025-05-24,119.86,Annual,Success
S000861,U000572,2025-09-11,1005.55,Annual,Success
S000862,U000573,2025-01-17,11.6,Monthly,Success
S000863,U000573,2025-02-15,12.52,Monthly,Success
S000864,U000573,2025-03-18,12.09,Monthly,Success
S000865,U000573,2025-04-17,12.55,Monthly,Success
S000866,U000574,2025-06-17,355.18,Annual,Success
S000867,U000578,2025-11-26,12.23,Monthly,Success
S000868,U000581,2025-02-28,12.08,Monthly,Success
S000869,U000581,2025-03-31,12.43,Monthly,Success
S000870,U000581,2025-05-01,12.31,Monthly,Failed
S000871,U000582,2025-12-22,12.55,Monthly,Success
S000872,U000584,2024-11-28,11.71,Monthly,Success
S000873,U000584,2024-12-28,11.8,Monthly,Success
S000874,U000586,2024-09-18,11.96,Monthly,Success
S000875,U000586,2024-10-16,11.61,Monthly,Success
S000876,U000586,2024-11-16,12.44,Monthly,Success
S000877,U000586,2024-12-15,12.46,Monthly,Success
S000878,U000586,2025-01-14,11.4,Monthly,Success
S000879,U000588,2024-06-04,11.89,Monthly,Success
S000880,U000588,2024-07-05,11.47,Monthly,Success
S000881,U000588,2024-08-05,12.46,Monthly,Success
S000882,U000588,2024-09-04,11.59,Monthly,Success
S000883,U000588,2024-10-03,12.18,Monthly,Success
S000884,U000588,2024-11-02,11.82,Monthly,Success
S000885,U000588,2024-12-03,11.83,Monthly,Success
S000886,U000588,2025-01-02,12.56,Monthly,Success
S000887,U000590,2024-06-29,100.63,Monthly,Success
S000888,U000590,2024-07-29,98.4,Monthly,Success
S000889,U000590,2024-08-28,99.69,Monthly,Success
S000890,U000590,2024-09-26,101.57,Monthly,Success
S000891,U000590,2024-10-27,94.62,Monthly,Success
S000892,U000590,2024-11-26,100.53,Monthly,Success
S000893,U000590,2024-12-25,102.2,Monthly,Success
S000894,U000591,2024-06-15,11.51,Monthly,Success
S000895,U000591,2024-07-16,11.98,Monthly,Success
S000896,U000591,2024-08-15,11.53,Monthly,Success
S000897,U000591,2024-09-13,11.61,Monthly,Success
S000898,U000591,2024-10-14,12.16,Monthly,Success
S000899,U000591,2024-11-13,12.15,Monthly,Success
S000900,U000591,2024-12-13,12.57,Monthly,Success
S000901,U000591,2025-01-10,12.23,Monthly,Success
S000902,U000592,2025-06-25,101.92,Monthly,Success
S000903,U000592,2025-07-25,99.12,Monthly,Success
S000904,U000593,2024-07-28,12.27,Monthly,Success
S000905,U000593,2024-08-27,11.77,Monthly,Success
S000906,U000593,2024-09-25,11.65,Monthly,Success
S000907,U000593,2024-10-25,11.79,Monthly,Success
S000908,U000593,2024-11-25,11.45,Monthly,Success
S000909,U000597,2025-07-10,35.88,Monthly,Success
S000910,U000597,2025-08-07,34.71,Monthly,Success
S000911,U000597,2025-09-08,35.68,Monthly,Success
S000912,U000597,2025-10-06,35.15,Monthly,Success
S000913,U000597,2025-11-06,36.41,Monthly,Success
S000914,U000598,2024-07-21,339.51,Annual,Success
S000915,U000599,2024-08-04,35.4,Monthly,Success
S000916,U000599,2024-09-05,34.06,Monthly,Success
S000917,U000599,2024-10-03,33.56,Monthly,Failed
S000918,U000599,2024-11-04,35.56,Monthly,Success
S000919,U000599,2024-12-02,34.98,Monthly,Success
